0,0.0
1,0.041666666666666664
2,0.08333333333333333
3,0.125
4,0.16666666666666666
5,0.20833333333333331
6,0.25
7,0.29166666666666663
8,0.3333333333333333
9,0.375
10,0.41666666666666663
11,0.4583333333333333
12,0.5
13,0.5416666666666666
14,0.5833333333333333
15,0.625
16,0.6666666666666666
17,0.7083333333333333
18,0.75
19,0.7916666666666666
20,0.8333333333333333
21,0.875
22,0.9166666666666666
23,0.9583333333333333
24,1.0
25,1.0416666666666665
26,1.0833333333333333
27,1.125
28,1.1666666666666665
29,1.2083333333333333
30,1.25
31,1.2916666666666665
32,1.3333333333333333
33,1.375
34,1.4166666666666665
35,1.4583333333333333
36,1.5
37,1.5416666666666665
38,1.5833333333333333
39,1.625
40,1.6666666666666665
41,1.7083333333333333
42,1.75
43,1.7916666666666665
44,1.8333333333333333
45,1.875
46,1.9166666666666665
47,1.9583333333333333
48,2.0
49,2.0416666666666665
50,2.083333333333333
51,2.125
52,2.1666666666666665
53,2.208333333333333
54,2.25
55,2.2916666666666665
56,2.333333333333333
57,2.375
58,2.4166666666666665
59,2.458333333333333
60,2.5
61,2.5416666666666665
62,2.583333333333333
63,2.625
64,2.6666666666666665
65,2.708333333333333
66,2.75
67,2.7916666666666665
68,2.833333333333333
69,2.875
70,2.9166666666666665
71,2.958333333333333
72,3.0
73,3.0416666666666665
74,3.083333333333333
75,3.125
76,3.1666666666666665
77,3.208333333333333
78,3.25
79,3.2916666666666665
80,3.333333333333333
81,3.375
82,3.4166666666666665
83,3.458333333333333
84,3.5
85,3.5416666666666665
86,3.583333333333333
87,3.625
88,3.6666666666666665
89,3.708333333333333
90,3.75
91,3.7916666666666665
92,3.833333333333333
93,3.875
94,3.9166666666666665
95,3.958333333333333
96,4.0
97,4.041666666666666
98,4.083333333333333
99,4.125
100,4.166666666666666
101,4.208333333333333
102,4.25
103,4.291666666666666
104,4.333333333333333
105,4.375
106,4.416666666666666
107,4.458333333333333
108,4.5
109,4.541666666666666
110,4.583333333333333
111,4.625
112,4.666666666666666
113,4.708333333333333
114,4.75
115,4.791666666666666
116,4.833333333333333
117,4.875
118,4.916666666666666
119,4.958333333333333
120,5.0
121,5.041666666666666
122,5.083333333333333
123,5.125
124,5.166666666666666
125,5.208333333333333
126,5.25
127,5.291666666666666
128,5.333333333333333
129,5.375
130,5.416666666666666
131,5.458333333333333
132,5.5
133,5.541666666666666
134,5.583333333333333
135,5.625
136,5.666666666666666
137,5.708333333333333
138,5.75
139,5.791666666666666
140,5.833333333333333
141,5.875
142,5.916666666666666
143,5.958333333333333
144,6.0
145,6.041666666666666
146,6.083333333333333
147,6.125
148,6.166666666666666
149,6.208333333333333
150,6.25
151,6.291666666666666
152,6.333333333333333
153,6.375
154,6.416666666666666
155,6.458333333333333
156,6.5
157,6.541666666666666
158,6.583333333333333
159,6.625
160,6.666666666666666
161,6.708333333333333
162,6.75
163,6.791666666666666
164,6.833333333333333
165,6.875
166,6.916666666666666
167,6.958333333333333
168,7.0
169,7.041666666666666
170,7.083333333333333
171,7.125
172,7.166666666666666
173,7.208333333333333
174,7.25
175,7.291666666666666
176,7.333333333333333
177,7.375
178,7.416666666666666
179,7.458333333333333
180,7.5
181,7.541666666666666
182,7.583333333333333
183,7.625
184,7.666666666666666
185,7.708333333333333
186,7.75
187,7.791666666666666
188,7.833333333333333
189,7.875
190,7.916666666666666
191,7.958333333333333
192,8.0
193,8.041666666666666
194,8.083333333333332
195,8.125
196,8.166666666666666
197,8.208333333333332
198,8.25
199,8.291666666666666
200,8.333333333333332
201,8.375
202,8.416666666666666
203,8.458333333333332
204,8.5
205,8.541666666666666
206,8.583333333333332
207,8.625
208,8.666666666666666
209,8.708333333333332
210,8.75
211,8.791666666666666
212,8.833333333333332
213,8.875
214,8.916666666666666
215,8.958333333333332
216,9.0
217,9.041666666666666
218,9.083333333333332
219,9.125
220,9.166666666666666
221,9.208333333333332
222,9.25
223,9.291666666666666
224,9.333333333333332
225,9.375
226,9.416666666666666
227,9.458333333333332
228,9.5
229,9.541666666666666
230,9.583333333333332
231,9.625
232,9.666666666666666
233,9.708333333333332
234,9.75
235,9.791666666666666
236,9.833333333333332
237,9.875
238,9.916666666666666
239,9.958333333333332
240,10.0
241,10.041666666666666
242,10.083333333333332
243,10.125
244,10.166666666666666
245,10.208333333333332
246,10.25
247,10.291666666666666
248,10.333333333333332
249,10.375
250,10.416666666666666
251,10.458333333333332
252,10.5
253,10.541666666666666
254,10.583333333333332
255,10.625
256,10.666666666666666
257,10.708333333333332
258,10.75
259,10.791666666666666
260,10.833333333333332
261,10.875
262,10.916666666666666
263,10.958333333333332
264,11.0
265,11.041666666666666
266,11.083333333333332
267,11.125
268,11.166666666666666
269,11.208333333333332
270,11.25
271,11.291666666666666
272,11.333333333333332
273,11.375
274,11.416666666666666
275,11.458333333333332
276,11.5
277,11.541666666666666
278,11.583333333333332
279,11.625
280,11.666666666666666
281,11.708333333333332
282,11.75
283,11.791666666666666
284,11.833333333333332
285,11.875
286,11.916666666666666
287,11.958333333333332
288,12.0
289,12.041666666666666
290,12.083333333333332
291,12.125
292,12.166666666666666
293,12.208333333333332
294,12.25
295,12.291666666666666
296,12.333333333333332
297,12.375
298,12.416666666666666
299,12.458333333333332
300,12.5
301,12.541666666666666
302,12.583333333333332
303,12.625
304,12.666666666666666
305,12.708333333333332
306,12.75
307,12.791666666666666
308,12.833333333333332
309,12.875
310,12.916666666666666
311,12.958333333333332
312,13.0
313,13.041666666666666
314,13.083333333333332
315,13.125
316,13.166666666666666
317,13.208333333333332
318,13.25
319,13.291666666666666
320,13.333333333333332
321,13.375
322,13.416666666666666
323,13.458333333333332
324,13.5
325,13.541666666666666
326,13.583333333333332
327,13.625
328,13.666666666666666
329,13.708333333333332
330,13.75
331,13.791666666666666
332,13.833333333333332
333,13.875
334,13.916666666666666
335,13.958333333333332
336,14.0
337,14.041666666666666
338,14.083333333333332
339,14.125
340,14.166666666666666
341,14.208333333333332
342,14.25
343,14.291666666666666
344,14.333333333333332
345,14.375
346,14.416666666666666
347,14.458333333333332
348,14.5
349,14.541666666666666
350,14.583333333333332
351,14.625
352,14.666666666666666
353,14.708333333333332
354,14.75
355,14.791666666666666
356,14.833333333333332
357,14.875
358,14.916666666666666
359,14.958333333333332
360,15.0
361,15.041666666666666
362,15.083333333333332
363,15.125
364,15.166666666666666
365,15.208333333333332
366,15.25
367,15.291666666666666
368,15.333333333333332
369,15.375
370,15.416666666666666
371,15.458333333333332
372,15.5
373,15.541666666666666
374,15.583333333333332
375,15.625
376,15.666666666666666
377,15.708333333333332
378,15.75
379,15.791666666666666
380,15.833333333333332
381,15.875
382,15.916666666666666
383,15.958333333333332
384,16.0
385,16.041666666666664
386,16.083333333333332
387,16.125
388,16.166666666666664
389,16.208333333333332
390,16.25
391,16.291666666666664
392,16.333333333333332
393,16.375
394,16.416666666666664
395,16.458333333333332
396,16.5
397,16.541666666666664
398,16.583333333333332
399,16.625
400,16.666666666666664
401,16.708333333333332
402,16.75
403,16.791666666666664
404,16.833333333333332
405,16.875
406,16.916666666666664
407,16.958333333333332
408,17.0
409,17.041666666666664
410,17.083333333333332
411,17.125
412,17.166666666666664
413,17.208333333333332
414,17.25
415,17.291666666666664
416,17.333333333333332
417,17.375
418,17.416666666666664
419,17.458333333333332
420,17.5
